Video Title,Video ID,Video Link,Published Date,Username,Comment
Respons Shin Tae-yong usai Dipecat sebagai Pelatih Timnas Indonesia,5LK7RRWXH8E,https://www.youtube.com/watch?v=5LK7RRWXH8E,2025-01-06T07:30:56Z,@nurjayanj6955,😂
Respons Shin Tae-yong usai Dipecat sebagai Pelatih Timnas Indonesia,5LK7RRWXH8E,https://www.youtube.com/watch?v=5LK7RRWXH8E,2025-01-06T07:30:56Z,@HanudinSb69,Yg mecat sty anjing tidak manusiawi
Respons Shin Tae-yong usai Dipecat sebagai Pelatih Timnas Indonesia,5LK7RRWXH8E,https://www.youtube.com/watch?v=5LK7RRWXH8E,2025-01-06T07:30:56Z,@stevlymanembu7911,Barangkali lebih elok bukan pemecatan tapi diberhentikan
Respons Shin Tae-yong usai Dipecat sebagai Pelatih Timnas Indonesia,5LK7RRWXH8E,https://www.youtube.com/watch?v=5LK7RRWXH8E,2025-01-06T07:30:56Z,@TatianaPradonova,"Semoga pelatih baru adalah orang sekelas Louis Van Gaal. Percuma kalau hanya sekelas Patrick Kluivert yang belum teruji. Terima kasih Coach Shin, atas kerja selama ini yang tetap membanggakan. 사랑해요 ❤"
Respons Shin Tae-yong usai Dipecat sebagai Pelatih Timnas Indonesia,5LK7RRWXH8E,https://www.youtube.com/watch?v=5LK7RRWXH8E,2025-01-06T07:30:56Z,@dewizn70,Terimakasih banyak pelatih STY...km adalah pelatih terbaik sepanjang masa km telah membawa tim Garuda Indonesia menuju piala dunia ❤❤❤❤ semoga pelatih STY sehat2 selalu
Respons Shin Tae-yong usai Dipecat sebagai Pelatih Timnas Indonesia,5LK7RRWXH8E,https://www.youtube.com/watch?v=5LK7RRWXH8E,2025-01-06T07:30:56Z,@NajwaNajma-ve6wk,Dari ....Lubuk hati terdalam trimakasih kami ucapkan untuk mu....STY.❤❤❤❤❤❤❤🎉🎉🎉🎉🎉🎉🎉🎉🎉
Respons Shin Tae-yong usai Dipecat sebagai Pelatih Timnas Indonesia,5LK7RRWXH8E,https://www.youtube.com/watch?v=5LK7RRWXH8E,2025-01-06T07:30:56Z,@BudiSaid-vv5te,Saya merasa kecewa STY pergi
Respons Shin Tae-yong usai Dipecat sebagai Pelatih Timnas Indonesia,5LK7RRWXH8E,https://www.youtube.com/watch?v=5LK7RRWXH8E,2025-01-06T07:30:56Z,@irwanheryanto7792,Tks a lot..to Mr.Sty..yours good job
Respons Shin Tae-yong usai Dipecat sebagai Pelatih Timnas Indonesia,5LK7RRWXH8E,https://www.youtube.com/watch?v=5LK7RRWXH8E,2025-01-06T07:30:56Z,@QnayMaster,Pelatih yg menggantikan sty dari luar negeri atau dalam negeri nh kalo pelatih luar saya masih punya keyakinan kalo permainan timnas bisa lebih bagus tapi kalo pelatih nya dari dalam negeri sendiri 1000% juga saya gk yakin permainan timnas indonesia bakalan lebih bagus
Respons Shin Tae-yong usai Dipecat sebagai Pelatih Timnas Indonesia,5LK7RRWXH8E,https://www.youtube.com/watch?v=5LK7RRWXH8E,2025-01-06T07:30:56Z,@VanDaglog-g1r,"Nah gitu dong dari kemaren2 kek lega bgt! asli, buat kedepannya lbh baik knp harus nggak"
Respons Shin Tae-yong usai Dipecat sebagai Pelatih Timnas Indonesia,5LK7RRWXH8E,https://www.youtube.com/watch?v=5LK7RRWXH8E,2025-01-06T07:30:56Z,@ainulyakinyakin1369,Harusnyaa erik tohir yang di ganti bukan sintayong
Respons Shin Tae-yong usai Dipecat sebagai Pelatih Timnas Indonesia,5LK7RRWXH8E,https://www.youtube.com/watch?v=5LK7RRWXH8E,2025-01-06T07:30:56Z,@A14_World,Kenapa dipecat?.... Habis kontrak kah tau bagimana?
Respons Shin Tae-yong usai Dipecat sebagai Pelatih Timnas Indonesia,5LK7RRWXH8E,https://www.youtube.com/watch?v=5LK7RRWXH8E,2025-01-06T07:30:56Z,@DerwindaMulalind,kita itu hanya berpacu pada ambisi aja tak melihat seberapa besar perubahan yg di bhwkan oleh pelati sty jdi ingin indonesia maju ya qta mulai dari nol spy perubahan di lihat dan di nilai jgn krn ego sllu konta ganti pelati yg ad persepakbolaan indonesia tidak berkembang malahan memburuk
Respons Shin Tae-yong usai Dipecat sebagai Pelatih Timnas Indonesia,5LK7RRWXH8E,https://www.youtube.com/watch?v=5LK7RRWXH8E,2025-01-06T07:30:56Z,@UntungSuryadi-h2o,Masalah apakah dng Sinta Yong
Respons Shin Tae-yong usai Dipecat sebagai Pelatih Timnas Indonesia,5LK7RRWXH8E,https://www.youtube.com/watch?v=5LK7RRWXH8E,2025-01-06T07:30:56Z,@Mr.Zoel88,TAEK.<br>BUNG TOWEL DKK TERTAWA BAHAGIA MELIHAT INI SEMUA😅
Respons Shin Tae-yong usai Dipecat sebagai Pelatih Timnas Indonesia,5LK7RRWXH8E,https://www.youtube.com/watch?v=5LK7RRWXH8E,2025-01-06T07:30:56Z,@iwank1949,Kita telah membuang sebuah berlian...
Respons Shin Tae-yong usai Dipecat sebagai Pelatih Timnas Indonesia,5LK7RRWXH8E,https://www.youtube.com/watch?v=5LK7RRWXH8E,2025-01-06T07:30:56Z,@HangoluanLuan,Siapapun pelatih  sepakbola Indonesia tidak mudah karena sepak bola tidak bisa Instan
Respons Shin Tae-yong usai Dipecat sebagai Pelatih Timnas Indonesia,5LK7RRWXH8E,https://www.youtube.com/watch?v=5LK7RRWXH8E,2025-01-06T07:30:56Z,@chadzlee5201,"KAU HARUS BERTANGUNG JAWAB TOWEL KLU NEXT SETELAH GANTI PELATIH MALAH MAKIN BAPUK, KETAWA KETAWA LA KAU TOWEL DI RUMAH MU 😡😡"
Respons Shin Tae-yong usai Dipecat sebagai Pelatih Timnas Indonesia,5LK7RRWXH8E,https://www.youtube.com/watch?v=5LK7RRWXH8E,2025-01-06T07:30:56Z,@PendiSetiyawan,Gugur karna mafia bola
"Alasan PSSI Pecat Shin Tae-yong dari Timnas Indonesia, Erick Thohir Singgung Komunikasi &amp; Strategi",tmxKOvBPN4g,https://www.youtube.com/watch?v=tmxKOvBPN4g,2025-01-06T06:45:52Z,@MochamadAdbul,Kapan baiknya Indonesia
"Alasan PSSI Pecat Shin Tae-yong dari Timnas Indonesia, Erick Thohir Singgung Komunikasi &amp; Strategi",tmxKOvBPN4g,https://www.youtube.com/watch?v=tmxKOvBPN4g,2025-01-06T06:45:52Z,@jiyooxin,Setuju sty dipecat semoga timnas kedepannya semakin berprestasi👍
"Alasan PSSI Pecat Shin Tae-yong dari Timnas Indonesia, Erick Thohir Singgung Komunikasi &amp; Strategi",tmxKOvBPN4g,https://www.youtube.com/watch?v=tmxKOvBPN4g,2025-01-06T06:45:52Z,@VERISMAN,PSSI akan menyesal telah pecat STY hey pssi masih banyak asosiasi sepakbola dr negara lain yg ingin jasa STY ingat karma itu berlaku
"Alasan PSSI Pecat Shin Tae-yong dari Timnas Indonesia, Erick Thohir Singgung Komunikasi &amp; Strategi",tmxKOvBPN4g,https://www.youtube.com/watch?v=tmxKOvBPN4g,2025-01-06T06:45:52Z,@yusrihamdani8853,Slamat buat PSSI...<br>Kembali ke setelan pabrik
"Alasan PSSI Pecat Shin Tae-yong dari Timnas Indonesia, Erick Thohir Singgung Komunikasi &amp; Strategi",tmxKOvBPN4g,https://www.youtube.com/watch?v=tmxKOvBPN4g,2025-01-06T06:45:52Z,@KusIndratno,"Biar tahu laga lawan Australia,, kasi kado Erick. ,,,"
"Alasan PSSI Pecat Shin Tae-yong dari Timnas Indonesia, Erick Thohir Singgung Komunikasi &amp; Strategi",tmxKOvBPN4g,https://www.youtube.com/watch?v=tmxKOvBPN4g,2025-01-06T06:45:52Z,@BilqisDwiafifa,"Parah di ganti😢😢😢😢<br>Kalo bisa sty melatih tim U17,19,20"
"Alasan PSSI Pecat Shin Tae-yong dari Timnas Indonesia, Erick Thohir Singgung Komunikasi &amp; Strategi",tmxKOvBPN4g,https://www.youtube.com/watch?v=tmxKOvBPN4g,2025-01-06T06:45:52Z,@fatimahazwaazzahraazzahra8532,Pengalihan isu kasus&quot; besar indonesia
"Alasan PSSI Pecat Shin Tae-yong dari Timnas Indonesia, Erick Thohir Singgung Komunikasi &amp; Strategi",tmxKOvBPN4g,https://www.youtube.com/watch?v=tmxKOvBPN4g,2025-01-06T06:45:52Z,@hartama9,Kalo sty pindah ke tetangga kita malay. Malay pasti menang cup asia
"Alasan PSSI Pecat Shin Tae-yong dari Timnas Indonesia, Erick Thohir Singgung Komunikasi &amp; Strategi",tmxKOvBPN4g,https://www.youtube.com/watch?v=tmxKOvBPN4g,2025-01-06T06:45:52Z,@yudikharismawan,Kita liat aja erick thohir menyer
"Alasan PSSI Pecat Shin Tae-yong dari Timnas Indonesia, Erick Thohir Singgung Komunikasi &amp; Strategi",tmxKOvBPN4g,https://www.youtube.com/watch?v=tmxKOvBPN4g,2025-01-06T06:45:52Z,@syaripudinpratama8465,Au ah
"Alasan PSSI Pecat Shin Tae-yong dari Timnas Indonesia, Erick Thohir Singgung Komunikasi &amp; Strategi",tmxKOvBPN4g,https://www.youtube.com/watch?v=tmxKOvBPN4g,2025-01-06T06:45:52Z,@satrianak,Aaah...nanti juga nyesel 😂
"Alasan PSSI Pecat Shin Tae-yong dari Timnas Indonesia, Erick Thohir Singgung Komunikasi &amp; Strategi",tmxKOvBPN4g,https://www.youtube.com/watch?v=tmxKOvBPN4g,2025-01-06T06:45:52Z,@okyoky-l1k,Gayanya gonta2 ganti pelatih kyk udh byk aja piala buat indonesia😂
"Alasan PSSI Pecat Shin Tae-yong dari Timnas Indonesia, Erick Thohir Singgung Komunikasi &amp; Strategi",tmxKOvBPN4g,https://www.youtube.com/watch?v=tmxKOvBPN4g,2025-01-06T06:45:52Z,@Imbi-x2b,Pak erik kami warga indonesia kecewa dengan keputusan anda 👎👎👎
"Alasan PSSI Pecat Shin Tae-yong dari Timnas Indonesia, Erick Thohir Singgung Komunikasi &amp; Strategi",tmxKOvBPN4g,https://www.youtube.com/watch?v=tmxKOvBPN4g,2025-01-06T06:45:52Z,@rizkynt,Udah mau otw ke 100 eh di mulai dari nol lagi😅. Kocak kocak😅 mafia lebih kuat kayaknya di konoha. Oh my god konoha konoha😅
"Alasan PSSI Pecat Shin Tae-yong dari Timnas Indonesia, Erick Thohir Singgung Komunikasi &amp; Strategi",tmxKOvBPN4g,https://www.youtube.com/watch?v=tmxKOvBPN4g,2025-01-06T06:45:52Z,@machoherli4165,Pemain bagus indonesia bisa bagus juga berkat erik tohir   yg mencari  .ketua pssi yg lain mana bisa
"Alasan PSSI Pecat Shin Tae-yong dari Timnas Indonesia, Erick Thohir Singgung Komunikasi &amp; Strategi",tmxKOvBPN4g,https://www.youtube.com/watch?v=tmxKOvBPN4g,2025-01-06T06:45:52Z,@sanjaya-x4t,Indonesian nggak bakalan lolos pildun
"Alasan PSSI Pecat Shin Tae-yong dari Timnas Indonesia, Erick Thohir Singgung Komunikasi &amp; Strategi",tmxKOvBPN4g,https://www.youtube.com/watch?v=tmxKOvBPN4g,2025-01-06T06:45:52Z,@reyyanabraham1224,KONOHA
"Alasan PSSI Pecat Shin Tae-yong dari Timnas Indonesia, Erick Thohir Singgung Komunikasi &amp; Strategi",tmxKOvBPN4g,https://www.youtube.com/watch?v=tmxKOvBPN4g,2025-01-06T06:45:52Z,@AbitFirmansyah-j1q,Kenapa harus sekarang...kenapa tidak setelah selesai kualifikasi pildun..
"Alasan PSSI Pecat Shin Tae-yong dari Timnas Indonesia, Erick Thohir Singgung Komunikasi &amp; Strategi",tmxKOvBPN4g,https://www.youtube.com/watch?v=tmxKOvBPN4g,2025-01-06T06:45:52Z,@RikoGhandi,Pengalihan isuuuu
"Alasan PSSI Pecat Shin Tae-yong dari Timnas Indonesia, Erick Thohir Singgung Komunikasi &amp; Strategi",tmxKOvBPN4g,https://www.youtube.com/watch?v=tmxKOvBPN4g,2025-01-06T06:45:52Z,@syabrilakenanganjingga8493,"Sebenar nya kata kata ,DI PECAT ,rasanya tidak Pantas untuk di sampekan ,di publik, kalau contrak sebagai PELATIH habis masa contrak nya lebih terhormat untuk STY,"
"Alasan PSSI Pecat Shin Tae-yong dari Timnas Indonesia, Erick Thohir Singgung Komunikasi &amp; Strategi",tmxKOvBPN4g,https://www.youtube.com/watch?v=tmxKOvBPN4g,2025-01-06T06:45:52Z,@onaigrezz9437,sty dipecat terimakasih sty 😭😭
"Alasan PSSI Pecat Shin Tae-yong dari Timnas Indonesia, Erick Thohir Singgung Komunikasi &amp; Strategi",tmxKOvBPN4g,https://www.youtube.com/watch?v=tmxKOvBPN4g,2025-01-06T06:45:52Z,@AgusFitriana-xg1ei,Sty ga mau bhsa indo si...JD dipecat...
"Alasan PSSI Pecat Shin Tae-yong dari Timnas Indonesia, Erick Thohir Singgung Komunikasi &amp; Strategi",tmxKOvBPN4g,https://www.youtube.com/watch?v=tmxKOvBPN4g,2025-01-06T06:45:52Z,@arwanto8862,Kalau pak erik gagal pasti dia mundur dan ini kerugian kita sebagai pecinta sepak bola...pssi tau langkah apa yg perlu diambil....tanpa pak erik...timnas tak akan naik daun...
"Alasan PSSI Pecat Shin Tae-yong dari Timnas Indonesia, Erick Thohir Singgung Komunikasi &amp; Strategi",tmxKOvBPN4g,https://www.youtube.com/watch?v=tmxKOvBPN4g,2025-01-06T06:45:52Z,@vrm0076,"Pengalihan isu,<br>- kasus f.sambo<br>- kasus bumn karya<br>- ikn<br>- pjak 12%<br>- krupsi 300t<br>- penembakan bos rental<br>- dana PIP<br>Dan masi bnyk lagi"
"Alasan PSSI Pecat Shin Tae-yong dari Timnas Indonesia, Erick Thohir Singgung Komunikasi &amp; Strategi",tmxKOvBPN4g,https://www.youtube.com/watch?v=tmxKOvBPN4g,2025-01-06T06:45:52Z,@bayuwijaya9684,Alasan nya?🤦
"Alasan PSSI Pecat Shin Tae-yong dari Timnas Indonesia, Erick Thohir Singgung Komunikasi &amp; Strategi",tmxKOvBPN4g,https://www.youtube.com/watch?v=tmxKOvBPN4g,2025-01-06T06:45:52Z,@bintangchannel5573,Cara bicara seperti mafia PSSI
"Alasan PSSI Pecat Shin Tae-yong dari Timnas Indonesia, Erick Thohir Singgung Komunikasi &amp; Strategi",tmxKOvBPN4g,https://www.youtube.com/watch?v=tmxKOvBPN4g,2025-01-06T06:45:52Z,@darmawanleby3968,"Pak erik hrs siap2 di salahkan kalo gak lolos pildun dan sebalik nya akan jd super hero jika lolos pildun... Pak ET lbh faham sepak bola, Bravo TIMNAS 💪"
"Alasan PSSI Pecat Shin Tae-yong dari Timnas Indonesia, Erick Thohir Singgung Komunikasi &amp; Strategi",tmxKOvBPN4g,https://www.youtube.com/watch?v=tmxKOvBPN4g,2025-01-06T06:45:52Z,@fanitendiana9828,"Apa lebih baik buat timna kalau di ganti pelatih pas lagi naik naik nyah ferporma pemain timna malah di ganti pelatih, parah parah nianusia manusai pssi"
"Alasan PSSI Pecat Shin Tae-yong dari Timnas Indonesia, Erick Thohir Singgung Komunikasi &amp; Strategi",tmxKOvBPN4g,https://www.youtube.com/watch?v=tmxKOvBPN4g,2025-01-06T06:45:52Z,@fanitendiana9828,"Mau maju gimana bos erik sty dari nol sampe sekarang udah bawa ke roun 3 mau masuk pildun, malah di pecat, sampe mafia mafia di indonesia kebongkar, malah di pexat 😢"
"Alasan PSSI Pecat Shin Tae-yong dari Timnas Indonesia, Erick Thohir Singgung Komunikasi &amp; Strategi",tmxKOvBPN4g,https://www.youtube.com/watch?v=tmxKOvBPN4g,2025-01-06T06:45:52Z,@paujimaulana8892,Judulnya gak memberi jawaban
"Alasan PSSI Pecat Shin Tae-yong dari Timnas Indonesia, Erick Thohir Singgung Komunikasi &amp; Strategi",tmxKOvBPN4g,https://www.youtube.com/watch?v=tmxKOvBPN4g,2025-01-06T06:45:52Z,@firmandamarjatidamarjati9993,Aq masih hargai sty pembuat sejarah indonesia tinggal 1 langkah masuk pildun
"Alasan PSSI Pecat Shin Tae-yong dari Timnas Indonesia, Erick Thohir Singgung Komunikasi &amp; Strategi",tmxKOvBPN4g,https://www.youtube.com/watch?v=tmxKOvBPN4g,2025-01-06T06:45:52Z,@firmandamarjatidamarjati9993,Aff jgn jadi alasan bos kwalifikasi pildun siapa yg bawa kan sty  jg
"Alasan PSSI Pecat Shin Tae-yong dari Timnas Indonesia, Erick Thohir Singgung Komunikasi &amp; Strategi",tmxKOvBPN4g,https://www.youtube.com/watch?v=tmxKOvBPN4g,2025-01-06T06:45:52Z,@mrnm6923,"Coba Nanti lihat sja timnas vs Australia . <br>Jelang hadapi Australia <br>muda2han pemain  fokus dlm permainan, jgn merasa kehilangan  sty nantinya menimbulkan kekalahan."
"Alasan PSSI Pecat Shin Tae-yong dari Timnas Indonesia, Erick Thohir Singgung Komunikasi &amp; Strategi",tmxKOvBPN4g,https://www.youtube.com/watch?v=tmxKOvBPN4g,2025-01-06T06:45:52Z,@irfanefendi6226,"Pelatih bagus tanpa dukungan kompetisi yg ada di Indonesia sangat sulit, karena diliga 1 mengandalkan pemain asing"
"Alasan PSSI Pecat Shin Tae-yong dari Timnas Indonesia, Erick Thohir Singgung Komunikasi &amp; Strategi",tmxKOvBPN4g,https://www.youtube.com/watch?v=tmxKOvBPN4g,2025-01-06T06:45:52Z,@rohman9473,"Gajelas , gabakalan maju bnyak mafia nya di Indonesia mh"
"Alasan PSSI Pecat Shin Tae-yong dari Timnas Indonesia, Erick Thohir Singgung Komunikasi &amp; Strategi",tmxKOvBPN4g,https://www.youtube.com/watch?v=tmxKOvBPN4g,2025-01-06T06:45:52Z,@rohman9473,"Bahasa bukan alasan , klo bagus ngapain di pecat ."
"Alasan PSSI Pecat Shin Tae-yong dari Timnas Indonesia, Erick Thohir Singgung Komunikasi &amp; Strategi",tmxKOvBPN4g,https://www.youtube.com/watch?v=tmxKOvBPN4g,2025-01-06T06:45:52Z,@rio3716,Kenapa yah?
"Alasan PSSI Pecat Shin Tae-yong dari Timnas Indonesia, Erick Thohir Singgung Komunikasi &amp; Strategi",tmxKOvBPN4g,https://www.youtube.com/watch?v=tmxKOvBPN4g,2025-01-06T06:45:52Z,@muhamadalzio857,Jadi males gw liat timnas lagi <br>😂😂😂😂😂😂<br>Pildun mimpi doang 😂😂😂😂😂😂😂😂😂😂😂
"Alasan PSSI Pecat Shin Tae-yong dari Timnas Indonesia, Erick Thohir Singgung Komunikasi &amp; Strategi",tmxKOvBPN4g,https://www.youtube.com/watch?v=tmxKOvBPN4g,2025-01-06T06:45:52Z,@kicaufals1639,Percayakan pada pak erik krna beliau sudah berpengalaman didunia sepak bola..  berharap dapat ganti yg lebih baik tuk dongkrak timnas kita Indonesia.. smoga berhasil lolos pildun ❤❤
"Alasan PSSI Pecat Shin Tae-yong dari Timnas Indonesia, Erick Thohir Singgung Komunikasi &amp; Strategi",tmxKOvBPN4g,https://www.youtube.com/watch?v=tmxKOvBPN4g,2025-01-06T06:45:52Z,@MarianiRani-b5v,Mikir dulu erick
"Alasan PSSI Pecat Shin Tae-yong dari Timnas Indonesia, Erick Thohir Singgung Komunikasi &amp; Strategi",tmxKOvBPN4g,https://www.youtube.com/watch?v=tmxKOvBPN4g,2025-01-06T06:45:52Z,@bagasalexs8944,Timnas londo
"Alasan PSSI Pecat Shin Tae-yong dari Timnas Indonesia, Erick Thohir Singgung Komunikasi &amp; Strategi",tmxKOvBPN4g,https://www.youtube.com/watch?v=tmxKOvBPN4g,2025-01-06T06:45:52Z,@yosearia8014,Nasib timnas ambigu lag... 😅
"Alasan PSSI Pecat Shin Tae-yong dari Timnas Indonesia, Erick Thohir Singgung Komunikasi &amp; Strategi",tmxKOvBPN4g,https://www.youtube.com/watch?v=tmxKOvBPN4g,2025-01-06T06:45:52Z,@Kyyzerzsoftboys,Udh lu pada yng hujat pak erick ikutin aja apa yng dilakukan pak erick amib sisi positif nya
"Alasan PSSI Pecat Shin Tae-yong dari Timnas Indonesia, Erick Thohir Singgung Komunikasi &amp; Strategi",tmxKOvBPN4g,https://www.youtube.com/watch?v=tmxKOvBPN4g,2025-01-06T06:45:52Z,@firmanluthfichennel4658,Nnti gak akan benarr😢 lihat sja
"Alasan PSSI Pecat Shin Tae-yong dari Timnas Indonesia, Erick Thohir Singgung Komunikasi &amp; Strategi",tmxKOvBPN4g,https://www.youtube.com/watch?v=tmxKOvBPN4g,2025-01-06T06:45:52Z,@firmanluthfichennel4658,Klo GK lolos gmn malu kita😢
"Alasan PSSI Pecat Shin Tae-yong dari Timnas Indonesia, Erick Thohir Singgung Komunikasi &amp; Strategi",tmxKOvBPN4g,https://www.youtube.com/watch?v=tmxKOvBPN4g,2025-01-06T06:45:52Z,@LENYO1430,SAYA YAKIN 100% PELATIH NYA DARI BELANDA KARNA PEMAIN DIASPORA KEBANYAKAN DARI BELANDAN ADA BAIK NYA JUGA GANTI PELATIH KARNA DARI BAHASA BISA LEBIH MUDAH DI MENGERTI INTINYA PAK ERIK MEMBERIKAN YANG TERBAIK BUAT INDONESIA WALAUPUN BANYAK YANG TIDAK SETUJU KITA HANYA BISA MENDUKUNG TIMNAS BERMAIN NANTI SEMOGA OPTIMIS TETAP MASUK PILDUN.
"Alasan PSSI Pecat Shin Tae-yong dari Timnas Indonesia, Erick Thohir Singgung Komunikasi &amp; Strategi",tmxKOvBPN4g,https://www.youtube.com/watch?v=tmxKOvBPN4g,2025-01-06T06:45:52Z,@fitrianifitriani6521,Hancur LG nntn pemainnya
"Alasan PSSI Pecat Shin Tae-yong dari Timnas Indonesia, Erick Thohir Singgung Komunikasi &amp; Strategi",tmxKOvBPN4g,https://www.youtube.com/watch?v=tmxKOvBPN4g,2025-01-06T06:45:52Z,@seablue4629,Jujur ane kecewa sm pssi ..mudah²an gak berdampak 3 match terakhir kualifikasi pildun
"Alasan PSSI Pecat Shin Tae-yong dari Timnas Indonesia, Erick Thohir Singgung Komunikasi &amp; Strategi",tmxKOvBPN4g,https://www.youtube.com/watch?v=tmxKOvBPN4g,2025-01-06T06:45:52Z,@seablue4629,Ada apa dngn pssi
"Alasan PSSI Pecat Shin Tae-yong dari Timnas Indonesia, Erick Thohir Singgung Komunikasi &amp; Strategi",tmxKOvBPN4g,https://www.youtube.com/watch?v=tmxKOvBPN4g,2025-01-06T06:45:52Z,@afriramadhan5571,"gimana mau maju, gonta ganti mulu"
"Alasan PSSI Pecat Shin Tae-yong dari Timnas Indonesia, Erick Thohir Singgung Komunikasi &amp; Strategi",tmxKOvBPN4g,https://www.youtube.com/watch?v=tmxKOvBPN4g,2025-01-06T06:45:52Z,@Yareyare001-00,Towel seneng dia 😂lumayan dapet cuan lagi
"Alasan PSSI Pecat Shin Tae-yong dari Timnas Indonesia, Erick Thohir Singgung Komunikasi &amp; Strategi",tmxKOvBPN4g,https://www.youtube.com/watch?v=tmxKOvBPN4g,2025-01-06T06:45:52Z,@IdaNurida-h1y,Sungguh kecewa 😢 kenapa harus di pecat apa maslahnya
"Alasan PSSI Pecat Shin Tae-yong dari Timnas Indonesia, Erick Thohir Singgung Komunikasi &amp; Strategi",tmxKOvBPN4g,https://www.youtube.com/watch?v=tmxKOvBPN4g,2025-01-06T06:45:52Z,@andiwildanafkar1988,Ga yakin indonesia bisa lolos..pildun...entahlah apa yg akan terjadi .. setelah pembehentian sty ... Wallahu a&#39;alam bishawab...
"Alasan PSSI Pecat Shin Tae-yong dari Timnas Indonesia, Erick Thohir Singgung Komunikasi &amp; Strategi",tmxKOvBPN4g,https://www.youtube.com/watch?v=tmxKOvBPN4g,2025-01-06T06:45:52Z,@albertchannel7551,Keputusan ini seharusnya selesai kualifikasi PD dl.
"Alasan PSSI Pecat Shin Tae-yong dari Timnas Indonesia, Erick Thohir Singgung Komunikasi &amp; Strategi",tmxKOvBPN4g,https://www.youtube.com/watch?v=tmxKOvBPN4g,2025-01-06T06:45:52Z,@jaelaniwongjen9639,Barangkali aku yg yg kecewa dgn pemecatan dhin ta yong.<br>Apalagi jelang lawan australia sudah sangat dekat tentu komposisi pemain beru ah dan formasi berubah.<br>Pssi terlalu buru buru pecat shin tae yong..
"Alasan PSSI Pecat Shin Tae-yong dari Timnas Indonesia, Erick Thohir Singgung Komunikasi &amp; Strategi",tmxKOvBPN4g,https://www.youtube.com/watch?v=tmxKOvBPN4g,2025-01-06T06:45:52Z,@mustofarahmannafisha4427,si towel dan pengamat&quot; hebat lainnya pasti sudah mulai berpesta ...🐕🐕🐕
"Alasan PSSI Pecat Shin Tae-yong dari Timnas Indonesia, Erick Thohir Singgung Komunikasi &amp; Strategi",tmxKOvBPN4g,https://www.youtube.com/watch?v=tmxKOvBPN4g,2025-01-06T06:45:52Z,@yogiamurashakur9309,"Benar atau salah komen saya mohon dikoreksi ,,<br>Dengan adanya pemecatan Coach STY ,,saya yakin pemain&quot; Juga ada yg setuju akan hal itu ,, mereka itu pemain kelas Eropa, cara bermain&#39;pun juga mengikuti Eropa ,,, Coba kita logika ,mana ada Club&quot; hebat eropa Dilatih pelatih Asia ,,,"
"Alasan PSSI Pecat Shin Tae-yong dari Timnas Indonesia, Erick Thohir Singgung Komunikasi &amp; Strategi",tmxKOvBPN4g,https://www.youtube.com/watch?v=tmxKOvBPN4g,2025-01-06T06:45:52Z,@AbdulTalib-jg1xp,Kalo sty di pecat berdampak permainan timnas Indonesia  ketua umum PSSI wajib di pecat
"Alasan PSSI Pecat Shin Tae-yong dari Timnas Indonesia, Erick Thohir Singgung Komunikasi &amp; Strategi",tmxKOvBPN4g,https://www.youtube.com/watch?v=tmxKOvBPN4g,2025-01-06T06:45:52Z,@Sunyisendiri-k6m,Ganti pelatih lokal prett
"Alasan PSSI Pecat Shin Tae-yong dari Timnas Indonesia, Erick Thohir Singgung Komunikasi &amp; Strategi",tmxKOvBPN4g,https://www.youtube.com/watch?v=tmxKOvBPN4g,2025-01-06T06:45:52Z,@chasanbasri7049,rangking 175 menanti.... krik² krik² krik²
"Alasan PSSI Pecat Shin Tae-yong dari Timnas Indonesia, Erick Thohir Singgung Komunikasi &amp; Strategi",tmxKOvBPN4g,https://www.youtube.com/watch?v=tmxKOvBPN4g,2025-01-06T06:45:52Z,@fokkerphillips5727,Kecewa
"Alasan PSSI Pecat Shin Tae-yong dari Timnas Indonesia, Erick Thohir Singgung Komunikasi &amp; Strategi",tmxKOvBPN4g,https://www.youtube.com/watch?v=tmxKOvBPN4g,2025-01-06T06:45:52Z,@WongEdan-o8i,Kalo bukan sty ngga bakal masuk pildun
"Alasan PSSI Pecat Shin Tae-yong dari Timnas Indonesia, Erick Thohir Singgung Komunikasi &amp; Strategi",tmxKOvBPN4g,https://www.youtube.com/watch?v=tmxKOvBPN4g,2025-01-06T06:45:52Z,@WongEdan-o8i,Si towel aja suruh jadi pelatih 😂😂😂😂😂😂
"Alasan PSSI Pecat Shin Tae-yong dari Timnas Indonesia, Erick Thohir Singgung Komunikasi &amp; Strategi",tmxKOvBPN4g,https://www.youtube.com/watch?v=tmxKOvBPN4g,2025-01-06T06:45:52Z,@cmh2862,"Ngelatih u-23 ngelatih senior, fokusnya yg mana ini😂😂😂"
"Alasan PSSI Pecat Shin Tae-yong dari Timnas Indonesia, Erick Thohir Singgung Komunikasi &amp; Strategi",tmxKOvBPN4g,https://www.youtube.com/watch?v=tmxKOvBPN4g,2025-01-06T06:45:52Z,@hanan4332,"Cuma gara gara piala AFF gak bermutu itu, ya ampun parah."
"Alasan PSSI Pecat Shin Tae-yong dari Timnas Indonesia, Erick Thohir Singgung Komunikasi &amp; Strategi",tmxKOvBPN4g,https://www.youtube.com/watch?v=tmxKOvBPN4g,2025-01-06T06:45:52Z,@SitiKrtika,"Ini salah satu alasan sepak bola Indonesia gapernah maju, yaa pemimpin nya aja abal abal gini. Gatau malu"
